12.7, 8.2, 0.0, 0.01623404
12.7, 8.2, 0.0, 0.03333604
12.7, 8.2, 0.0, 0.04997694
12.7, 8.2, 0.0, 0.06617796
12.7, 8.2, 0.0, 0.082726
12.7, 8.2, 0.0, 0.09942704
12.7, 8.2, 0.0, 0.1154481
12.7, 8.2, 0.0, 0.132306
12.7, 8.2, 0.0, 0.14928
12.7, 8.2, 0.0, 0.165119
12.7, 8.2, 0.0, 0.182077
12.7, 8.2, 0.0, 0.1986881
12.7, 8.2, 0.0, 0.214749
12.7, 8.2, 0.0, 0.2311811
12.7, 8.2, 0.0, 0.248663
12.7, 8.2, 0.0, 0.2644281
12.7, 8.2, 0.0, 0.280878
12.7, 8.2, 0.0, 0.298474
12.7, 8.2, 0.0, 0.3146411
12.7, 8.2, 0.0, 0.331271
12.7, 8.2, 0.0, 0.347142
12.6, 8.2, 0.0, 0.3645571
12.6, 8.2, 0.0, 0.3806611
12.5, 8.2, 0.0, 0.397499
12.5, 8.2, 0.0, 0.4139281
12.5, 8.2, 0.0, 0.4306541
12.4, 8.2, 0.0, 0.447243
12.4, 8.2, 0.0, 0.46355
12.4, 8.2, 0.0, 0.4804581
12.4, 8.2, 0.0, 0.496517
12.4, 8.2, 0.0, 0.512844
12.3, 8.2, 0.0, 0.5304721
12.3, 8.2, 0.0, 0.5465731
12.3, 8.2, 0.0, 0.562614
12.3, 8.2, 0.0, 0.579971
12.3, 8.2, 0.0, 0.5964821
12.3, 8.2, 0.0, 0.613267
12.3, 8.1, 0.0, 0.629157
12.3, 8.1, 0.0, 0.6459491
12.3, 8.1, 0.0, 0.6624871
12.3, 8.1, -0.1, 0.679114
12.3, 8.0, -0.1, 0.6950191
12.4, 8.0, -0.1, 0.712485
12.4, 7.9, -0.2, 0.72915
12.5, 7.8, -0.2, 0.7451701
12.6, 7.8, -0.3, 0.7619571
12.7, 7.7, -0.3, 0.778274
12.7, 7.6, -0.4, 0.7944301
12.7, 7.6, -0.4, 0.8110611
12.8, 7.6, -0.4, 0.8285181
12.8, 7.5, -0.4, 0.8444751
12.9, 7.5, -0.4, 0.861743
12.9, 7.4, -0.5, 0.8777251
13.0, 7.4, -0.5, 0.8942401
13.0, 7.4, -0.5, 0.910993
13.1, 7.4, -0.5, 0.9272291
13.2, 7.3, -0.5, 0.9444241
13.3, 7.3, -0.6, 0.960115
13.3, 7.2, -0.6, 0.9776691
13.5, 7.2, -0.6, 0.9936801
13.5, 7.2, -0.6, 1.010848
13.7, 7.1, -0.6, 1.026445
13.8, 7.1, -0.6, 1.043267
13.8, 7.1, -0.6, 1.059543
14.0, 7.1, -0.6, 1.076086
14.1, 7.1, -0.7, 1.092925
14.2, 7.1, -0.7, 1.109409
14.3, 7.0, -0.7, 1.126049
14.4, 7.0, -0.7, 1.143128
14.5, 7.0, -0.7, 1.159682
14.6, 7.0, -0.7, 1.175481
14.6, 7.0, -0.7, 1.19212
14.7, 7.0, -0.7, 1.208902
14.8, 7.0, -0.7, 1.225169
14.8, 6.9, -0.7, 1.241743
14.9, 6.9, -0.7, 1.258273
15.0, 6.9, -0.7, 1.274837
15.1, 6.9, -0.7, 1.29167
15.2, 6.9, -0.7, 1.308747
15.3, 6.9, -0.7, 1.324897
15.4, 6.9, -0.7, 1.341131
15.5, 6.9, -0.7, 1.357702
15.6, 6.9, -0.7, 1.374263
15.7, 6.9, -0.7, 1.391488
15.7, 6.9, -0.7, 1.408318
15.8, 6.9, -0.7, 1.424266
15.9, 6.9, -0.7, 1.440555
16.0, 6.9, -0.7, 1.457524
16.1, 6.9, -0.7, 1.474244
16.2, 7.0, -0.7, 1.490803
16.2, 7.0, -0.6, 1.507306
16.3, 7.0, -0.6, 1.523583
16.4, 7.0, -0.6, 1.54081
16.5, 7.1, -0.5, 1.556785
16.5, 7.1, -0.5, 1.57321
16.6, 7.2, -0.5, 1.589663
16.8, 7.3, -0.4, 1.606276
16.9, 7.3, -0.4, 1.622904
17.1, 7.4, -0.3, 1.639522
17.2, 7.4, -0.3, 1.655981
17.2, 7.5, -0.3, 1.673494
17.3, 7.5, -0.2, 1.689485
17.4, 7.6, -0.2, 1.705584
17.5, 7.7, -0.1, 1.722744
17.6, 7.8, -0.1, 1.738905
17.7, 7.8, 0.0, 1.756126
17.8, 7.9, 0.0, 1.772175
17.9, 8.0, 0.1, 1.788595
17.9, 8.1, 0.2, 1.805078
18.1, 8.2, 0.3, 1.821911
18.1, 8.3, 0.3, 1.838416
18.2, 8.4, 0.4, 1.85485
18.2, 8.5, 0.4, 1.871306
18.2, 8.6, 0.5, 1.88781
18.2, 8.8, 0.6, 1.904544
18.3, 9.0, 0.8, 1.920981
18.3, 9.1, 0.8, 1.93753
18.3, 9.3, 1.0, 1.954394
18.3, 9.5, 1.1, 1.970817
18.3, 9.6, 1.2, 1.987338
18.3, 9.7, 1.3, 2.003878
18.3, 9.9, 1.3, 2.021291
18.3, 10.0, 1.4, 2.03732
18.3, 10.1, 1.5, 2.053678
18.3, 10.2, 1.5, 2.070132
18.3, 10.3, 1.6, 2.086633
18.3, 10.4, 1.7, 2.103338
18.3, 10.6, 1.8, 2.12013
18.3, 10.7, 1.9, 2.136534
18.2, 10.8, 2.0, 2.153604
18.2, 11.1, 2.1, 2.169684
18.1, 11.2, 2.2, 2.186007
18.1, 11.3, 2.2, 2.202692
18.0, 11.3, 2.3, 2.220055
17.9, 11.5, 2.4, 2.236252
17.9, 11.6, 2.4, 2.252778
17.8, 11.7, 2.5, 2.269874
