0.0, 0.0, 0.0, 0.01721394
0.0, 0.0, 0.0, 0.03385496
0.0, 0.0, 0.0, 0.04968202
0.0, 0.0, 0.0, 0.06706095
0.0, 0.0, 0.0, 0.08349597
0.0, 0.0, 0.0, 0.09992194
0.0, 0.0, 0.0, 0.1160899
0.0, 0.0, 0.0, 0.132571
0.0, 0.0, 0.0, 0.1497819
0.0, 0.0, 0.0, 0.166497
0.0, 0.0, 0.0, 0.182978
0.0, 0.0, 0.0, 0.199664
0.0, 0.0, 0.0, 0.216338
0.0, 0.0, 0.0, 0.232422
0.0, 0.0, 0.0, 0.248675
0.0, 0.0, 0.0, 0.266067
0.0, 0.0, 0.0, 0.282168
0.0, 0.0, 0.0, 0.298755
0.0, 0.0, 0.0, 0.315619
0.0, 0.0, 0.0, 0.3322459
0.1, 0.0, 0.0, 0.348226
0.2, 0.0, 0.0, 0.364501
0.3, 0.0, 0.0, 0.381206
0.4, 0.0, 0.0, 0.398105
0.5, 0.0, 0.0, 0.41427
0.6, 0.0, 0.0, 0.430836
0.7, 0.0, 0.0, 0.447871
0.7, 0.0, 0.0, 0.464274
0.8, 0.0, 0.0, 0.480965
0.9, 0.0, 0.0, 0.497559
1.0, 0.0, 0.0, 0.514253
1.1, 0.0, 0.0, 0.5308419
1.1, 0.0, 0.0, 0.547084
1.2, 0.1, 0.1, 0.564119
1.4, 0.1, 0.1, 0.580161
1.4, 0.1, 0.1, 0.597397
1.5, 0.1, 0.1, 0.613316
1.5, 0.1, 0.1, 0.6296501
1.6, 0.1, 0.1, 0.646725
1.7, 0.2, 0.1, 0.663302
1.8, 0.2, 0.2, 0.679295
1.8, 0.2, 0.2, 0.696325
1.8, 0.3, 0.2, 0.7129951
1.9, 0.3, 0.2, 0.729479
1.9, 0.4, 0.3, 0.746128
2.0, 0.4, 0.3, 0.7627521
2.0, 0.5, 0.4, 0.779496
2.1, 0.6, 0.5, 0.79554
2.2, 0.8, 0.6, 0.8120641
2.2, 0.9, 0.6, 0.8289
2.3, 1.1, 0.7, 0.8454011
2.4, 1.2, 0.9, 0.861635
2.4, 1.3, 0.9, 0.878323
2.4, 1.5, 1.0, 0.8945641
2.4, 1.6, 1.1, 0.911403
2.5, 1.7, 1.2, 0.928083
2.5, 1.8, 1.2, 0.944263
2.5, 1.9, 1.3, 0.9609391
2.5, 2.1, 1.4, 0.9775991
2.5, 2.2, 1.5, 0.994563
2.5, 2.3, 1.6, 1.011449
2.4, 2.4, 1.6, 1.027112
2.4, 2.5, 1.7, 1.044737
2.4, 2.6, 1.8, 1.060706
2.4, 2.8, 1.9, 1.077233
2.4, 2.9, 1.9, 1.094063
2.4, 3.0, 2.0, 1.110667
2.3, 3.1, 2.1, 1.127334
2.2, 3.3, 2.2, 1.143301
2.1, 3.4, 2.3, 1.160081
2.1, 3.6, 2.4, 1.176596
2.0, 3.7, 2.4, 1.193282
2.0, 3.8, 2.5, 1.209567
1.9, 3.9, 2.6, 1.226075
1.9, 4.0, 2.7, 1.242431
1.8, 4.1, 2.7, 1.259043
1.7, 4.2, 2.8, 1.276236
1.7, 4.4, 2.9, 1.292568
1.6, 4.5, 3.0, 1.30925
1.5, 4.6, 3.0, 1.325963
1.4, 4.7, 3.1, 1.342306
1.3, 4.7, 3.1, 1.359201
1.2, 4.8, 3.2, 1.375982
1.1, 4.9, 3.2, 1.391936
1.0, 4.9, 3.2, 1.408453
0.8, 5.0, 3.3, 1.425221
0.7, 5.0, 3.3, 1.441915
0.5, 5.1, 3.3, 1.458533
0.4, 5.1, 3.3, 1.474672
0.3, 5.1, 3.3, 1.491572
0.2, 5.1, 3.4, 1.507932
0.0, 5.2, 3.4, 1.5243
-0.1, 5.2, 3.4, 1.541436
-0.4, 5.3, 3.5, 1.557892
-0.6, 5.4, 3.5, 1.574491
-0.8, 5.4, 3.5, 1.591132
-1.0, 5.5, 3.5, 1.607476
-1.3, 5.5, 3.6, 1.624444
-1.5, 5.6, 3.6, 1.640473
-1.7, 5.6, 3.6, 1.657757
-1.8, 5.7, 3.7, 1.673714
-2.0, 5.7, 3.7, 1.690464
-2.1, 5.7, 3.7, 1.706302
-2.2, 5.7, 3.7, 1.72348
-2.4, 5.7, 3.7, 1.73977
-2.4, 5.7, 3.7, 1.757034
-2.5, 5.7, 3.7, 1.772843
-2.7, 5.7, 3.7, 1.789432
-2.8, 5.7, 3.7, 1.80651
-2.9, 5.6, 3.6, 1.823071
-3.0, 5.6, 3.6, 1.839804
-3.0, 5.5, 3.6, 1.855745
-3.1, 5.5, 3.5, 1.8731
-3.1, 5.4, 3.5, 1.889155
-3.2, 5.4, 3.5, 1.90567
-3.3, 5.3, 3.4, 1.922397
-3.3, 5.3, 3.4, 1.938437
-3.4, 5.2, 3.3, 1.955356
-3.5, 5.1, 3.2, 1.971479
-3.6, 4.9, 3.2, 1.988034
-3.7, 4.8, 3.1, 2.005073
-3.8, 4.7, 3.0, 2.021697
-3.9, 4.6, 2.9, 2.037709
-4.0, 4.5, 2.8, 2.054717
-4.0, 4.3, 2.7, 2.070847
-4.1, 4.1, 2.6, 2.087356
-4.2, 3.9, 2.5, 2.104972
-4.3, 3.7, 2.3, 2.120733
