11.9, 6.4, -1.2, 5.039172
11.9, 6.4, -1.2, 5.056312
11.9, 6.4, -1.2, 5.072667
11.9, 6.4, -1.2, 5.089587
11.9, 6.4, -1.2, 5.105854
11.9, 6.4, -1.2, 5.12278
11.9, 6.4, -1.2, 5.139038
11.9, 6.4, -1.2, 5.155612
11.9, 6.4, -1.2, 5.171904
11.9, 6.4, -1.2, 5.188221
11.9, 6.4, -1.2, 5.205562
11.9, 6.4, -1.2, 5.221703
11.9, 6.4, -1.2, 5.238543
11.9, 6.4, -1.2, 5.255518
11.9, 6.4, -1.2, 5.27159
11.9, 6.4, -1.2, 5.288225
11.9, 6.4, -1.2, 5.304264
11.9, 6.4, -1.2, 5.321489
11.9, 6.4, -1.2, 5.338224
11.9, 6.4, -1.2, 5.354038
11.9, 6.4, -1.2, 5.371394
11.9, 6.4, -1.2, 5.388036
11.9, 6.4, -1.2, 5.404242
11.9, 6.4, -1.2, 5.420874
11.9, 6.4, -1.2, 5.437451
11.9, 6.4, -1.2, 5.453961
11.9, 6.4, -1.2, 5.469977
11.9, 6.4, -1.2, 5.486522
11.9, 6.4, -1.2, 5.504018
11.9, 6.4, -1.2, 5.520099
11.9, 6.4, -1.2, 5.537229
11.9, 6.4, -1.2, 5.55347
11.9, 6.4, -1.2, 5.570122
11.9, 6.4, -1.2, 5.586804
11.9, 6.4, -1.2, 5.602784
11.9, 6.4, -1.2, 5.61951
11.9, 6.4, -1.2, 5.636612
11.9, 6.4, -1.2, 5.652802
